_id,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
67e7608a1e62450149b164ce,11788,Female,34,1,28.0,1,1-2 Year,No,28933.0,26.0,36,0
67e7602d1e62450149b14046,2436,Female,22,1,30.0,1,< 1 Year,No,37111.0,152.0,70,0
67e760ce1e62450149b17bab,17641,Male,21,1,14.0,0,1-2 Year,Yes,27784.0,26.0,111,0
67e760d01e62450149b17c8b,17865,Male,69,1,28.0,0,1-2 Year,Yes,44911.0,26.0,240,0
67e760dd1e62450149b18185,19139,Female,25,1,36.0,1,< 1 Year,No,28482.0,26.0,78,0
67e760fb1e62450149b18d20,22110,Female,49,1,28.0,0,1-2 Year,Yes,49667.0,26.0,138,1
67e7617f1e62450149b1c0b9,35319,Female,24,1,37.0,1,< 1 Year,No,26191.0,152.0,200,0
67e760631e62450149b15561,7839,Female,26,1,28.0,1,< 1 Year,No,31893.0,152.0,120,0
67e761211e62450149b19bf5,25907,Female,72,1,50.0,1,1-2 Year,No,33383.0,124.0,207,0
67e761ef1e62450149b1ec82,46528,Female,25,1,41.0,1,< 1 Year,No,43869.0,152.0,215,0
67e760e01e62450149b182ec,19498,Female,20,1,35.0,0,< 1 Year,No,2630.0,1.0,117,0
67e760801e62450149b160ba,10744,Male,35,1,41.0,0,1-2 Year,No,30250.0,152.0,53,0
67e761241e62450149b19d6d,26283,Female,41,1,28.0,0,1-2 Year,No,31720.0,124.0,73,0
67e762001e62450149b1f33e,48252,Female,27,1,49.0,1,< 1 Year,No,2630.0,160.0,11,0
67e7605f1e62450149b153cc,7434,Male,76,1,10.0,0,1-2 Year,Yes,26741.0,26.0,23,0
67e761df1e62450149b1e666,44964,Female,42,1,28.0,0,1-2 Year,Yes,26372.0,13.0,264,1
67e7601e1e62450149b13a7d,955,Male,57,1,39.0,0,1-2 Year,Yes,2630.0,124.0,49,0
67e761931e62450149b1c8ac,37354,Female,33,1,18.0,0,< 1 Year,Yes,2630.0,152.0,189,0
67e760931e62450149b16856,12692,Female,46,1,28.0,0,1-2 Year,Yes,30562.0,3.0,291,1
67e761251e62450149b19d83,26305,Male,63,1,28.0,1,1-2 Year,No,51982.0,26.0,179,0
67e7611e1e62450149b19afe,25660,Male,24,1,15.0,1,< 1 Year,No,34052.0,152.0,196,0
67e760f11e62450149b1895c,21146,Male,72,1,41.0,1,1-2 Year,No,30089.0,124.0,159,0
67e761201e62450149b19b8f,25805,Male,30,1,36.0,1,< 1 Year,No,2630.0,152.0,45,0
67e7610b1e62450149b19363,23713,Male,22,1,41.0,1,< 1 Year,No,38296.0,152.0,38,0
67e761511e62450149b1aef7,30773,Female,25,1,31.0,1,< 1 Year,No,2630.0,152.0,71,0
67e761c41e62450149b1dba5,42211,Male,65,1,28.0,1,1-2 Year,No,33468.0,124.0,130,0
67e761921e62450149b1c86e,37292,Female,40,1,28.0,1,1-2 Year,No,45596.0,124.0,191,0
67e760ea1e62450149b186b7,20469,Male,24,1,8.0,1,< 1 Year,No,27726.0,152.0,45,0
67e760721e62450149b15b6f,9389,Male,57,1,8.0,0,1-2 Year,Yes,38822.0,26.0,130,0
67e7603d1e62450149b146b9,4087,Female,44,1,8.0,0,1-2 Year,Yes,47251.0,157.0,83,1
67e7604e1e62450149b14d15,5715,Female,23,1,17.0,1,< 1 Year,No,47364.0,152.0,164,0
67e760e31e62450149b183c2,19712,Female,51,1,28.0,1,1-2 Year,No,2630.0,26.0,297,0
67e761f21e62450149b1edce,46860,Female,33,1,28.0,0,1-2 Year,No,20610.0,124.0,150,1
67e760b41e62450149b17194,15058,Female,30,1,28.0,1,< 1 Year,No,23200.0,152.0,258,0
67e760831e62450149b161dc,11034,Male,50,1,28.0,0,1-2 Year,Yes,34445.0,124.0,63,1
67e7603f1e62450149b14762,4256,Female,26,1,4.0,1,< 1 Year,No,27615.0,152.0,41,0
67e7608e1e62450149b16652,12176,Male,32,1,10.0,0,1-2 Year,Yes,2630.0,156.0,143,1
67e760201e62450149b13b6b,1193,Male,39,1,19.0,1,1-2 Year,No,26368.0,124.0,207,0
67e760511e62450149b14e4a,6024,Female,41,1,28.0,0,1-2 Year,Yes,46433.0,13.0,238,0
67e760981e62450149b16a40,13182,Female,64,1,28.0,1,1-2 Year,No,46500.0,26.0,223,0
67e7605f1e62450149b153c2,7424,Male,24,1,30.0,1,< 1 Year,No,27917.0,152.0,217,0
67e7611c1e62450149b19a5e,25500,Male,34,1,48.0,1,1-2 Year,No,2630.0,124.0,51,0
67e7614a1e62450149b1abf9,30007,Female,70,1,45.0,0,1-2 Year,No,2630.0,124.0,83,0
67e761841e62450149b1c2cd,35851,Female,28,1,25.0,1,< 1 Year,No,26676.0,152.0,218,0
67e760931e62450149b16800,12606,Male,38,1,28.0,0,1-2 Year,Yes,34186.0,124.0,293,1
67e761ae1e62450149b1d335,40051,Male,22,1,7.0,1,< 1 Year,No,41756.0,152.0,81,0
67e7622c1e62450149b2043f,52605,Female,22,1,11.0,1,< 1 Year,No,21823.0,152.0,265,0
67e760bc1e62450149b174b5,15859,Male,40,1,21.0,0,1-2 Year,Yes,30972.0,124.0,226,0
67e761e81e62450149b1e9b6,45812,Male,32,1,39.0,1,< 1 Year,No,29674.0,124.0,220,0
67e760341e62450149b1431c,3162,Male,79,1,29.0,1,1-2 Year,Yes,37914.0,26.0,83,0
67e760f41e62450149b18a87,21445,Female,36,1,28.0,0,1-2 Year,Yes,37144.0,26.0,190,1
67e760bb1e62450149b17440,15742,Female,34,1,28.0,0,1-2 Year,Yes,52267.0,26.0,286,1
67e760b71e62450149b172b2,15344,Male,33,1,41.0,1,< 1 Year,Yes,35370.0,26.0,201,0
67e7618f1e62450149b1c71a,36952,Female,34,1,28.0,0,< 1 Year,Yes,35858.0,154.0,17,1
67e7605a1e62450149b15203,6977,Male,79,1,8.0,0,1-2 Year,Yes,2630.0,157.0,165,0
67e760921e62450149b167db,12569,Male,35,1,46.0,1,1-2 Year,No,2630.0,152.0,145,0
67e761191e62450149b19917,25173,Male,25,1,24.0,1,< 1 Year,No,28345.0,152.0,15,0
67e761801e62450149b1c10d,35403,Female,22,1,18.0,1,< 1 Year,No,27216.0,152.0,101,0
67e7618d1e62450149b1c62f,36717,Male,30,1,28.0,1,< 1 Year,No,55858.0,152.0,183,0
67e760c61e62450149b178b5,16883,Female,73,1,47.0,1,1-2 Year,No,24146.0,124.0,100,0
67e761441e62450149b1a9d7,29461,Male,24,1,28.0,0,< 1 Year,Yes,36187.0,150.0,12,1
67e761a11e62450149b1ce12,38736,Female,34,1,3.0,0,1-2 Year,Yes,22795.0,163.0,158,0
67e7614a1e62450149b1ac0d,30027,Male,55,1,41.0,1,1-2 Year,No,53160.0,122.0,21,0
67e761cf1e62450149b1e043,43393,Male,24,1,41.0,1,< 1 Year,No,29529.0,152.0,243,0
67e761141e62450149b19715,24659,Male,52,1,28.0,1,1-2 Year,No,28537.0,26.0,88,0
67e761101e62450149b1957d,24251,Male,68,1,28.0,1,1-2 Year,No,60233.0,26.0,131,0
67e760c21e62450149b176dd,16411,Female,34,1,41.0,1,1-2 Year,No,27979.0,152.0,198,0
67e762111e62450149b1fa10,49998,Female,48,1,33.0,0,1-2 Year,No,50006.0,124.0,272,0
67e761f81e62450149b1f027,47461,Male,53,1,28.0,1,1-2 Year,No,48043.0,26.0,246,0
67e760341e62450149b142f9,3127,Male,49,1,28.0,0,1-2 Year,Yes,41353.0,26.0,240,0
67e760491e62450149b14b4c,5258,Female,79,1,8.0,0,1-2 Year,No,42656.0,7.0,140,0
67e762041e62450149b1f4ec,48682,Female,34,1,41.0,0,1-2 Year,Yes,39115.0,124.0,43,0
67e761e31e62450149b1e801,45375,Female,33,1,33.0,0,< 1 Year,Yes,2630.0,163.0,255,0
67e761561e62450149b1b0ef,31277,Female,22,1,43.0,1,< 1 Year,No,2630.0,152.0,60,0
67e761e71e62450149b1e9a5,45795,Male,24,1,30.0,1,< 1 Year,No,24204.0,152.0,193,0
67e760c21e62450149b176e5,16419,Male,40,1,8.0,1,1-2 Year,No,81224.0,26.0,64,0
67e7612e1e62450149b1a10a,27208,Male,23,1,39.0,0,< 1 Year,Yes,30641.0,152.0,66,0
67e7603d1e62450149b1468c,4042,Male,26,1,11.0,1,< 1 Year,No,38478.0,152.0,61,0
67e760ec1e62450149b1878d,20683,Female,24,1,10.0,0,< 1 Year,No,23816.0,152.0,295,0
67e761a01e62450149b1cde1,38687,Male,39,1,28.0,0,1-2 Year,Yes,46353.0,19.0,197,0
67e761e11e62450149b1e70d,45131,Male,40,1,8.0,1,1-2 Year,No,41091.0,122.0,286,0
67e761c81e62450149b1dd62,42656,Female,34,1,35.0,1,1-2 Year,No,2630.0,124.0,192,0
67e760581e62450149b15127,6757,Male,45,1,28.0,0,1-2 Year,Yes,46904.0,26.0,97,1
67e7608b1e62450149b16521,11871,Female,25,1,43.0,1,< 1 Year,No,27470.0,152.0,175,0
67e760971e62450149b169ab,13033,Male,37,1,50.0,0,1-2 Year,Yes,33431.0,25.0,209,0
67e760f21e62450149b189a7,21221,Female,23,1,30.0,1,< 1 Year,No,25455.0,152.0,58,0
67e760811e62450149b16118,10838,Male,25,1,39.0,0,< 1 Year,No,35493.0,152.0,10,0
67e760741e62450149b15c3e,9596,Female,40,1,36.0,1,1-2 Year,No,37576.0,26.0,220,0
67e761bd1e62450149b1d913,41553,Male,32,1,43.0,0,< 1 Year,Yes,27340.0,152.0,185,0
67e762251e62450149b201da,51992,Male,22,1,8.0,0,< 1 Year,Yes,53487.0,152.0,271,0
67e7615c1e62450149b1b31b,31833,Female,37,1,28.0,1,1-2 Year,No,29406.0,124.0,171,0
67e760751e62450149b15c49,9607,Female,23,1,26.0,0,< 1 Year,Yes,31015.0,152.0,156,0
67e761771e62450149b1bdbe,34556,Male,63,1,28.0,0,1-2 Year,Yes,27502.0,124.0,56,0
67e760601e62450149b1544e,7564,Male,60,1,8.0,1,1-2 Year,No,33129.0,26.0,170,0
67e7614b1e62450149b1ac57,30101,Male,49,1,33.0,0,1-2 Year,No,2630.0,156.0,46,0
67e760901e62450149b166ee,12332,Male,42,1,28.0,0,1-2 Year,Yes,48477.0,26.0,82,0
67e761b91e62450149b1d771,41135,Female,74,1,46.0,0,1-2 Year,No,27307.0,11.0,110,0
67e762201e62450149b1ffee,51500,Male,47,1,28.0,1,1-2 Year,Yes,53715.0,124.0,248,0
67e762111e62450149b1f9e8,49958,Male,32,1,48.0,1,1-2 Year,No,2630.0,124.0,100,0
67e761ad1e62450149b1d2ba,39928,Male,23,1,13.0,1,< 1 Year,No,29332.0,152.0,154,0
67e761991e62450149b1cb11,37967,Male,45,1,7.0,0,1-2 Year,Yes,32342.0,124.0,195,0
67e761a91e62450149b1d16b,39593,Female,38,1,28.0,1,1-2 Year,No,34492.0,124.0,269,0
67e7610a1e62450149b19318,23638,Male,72,1,21.0,1,1-2 Year,No,30432.0,124.0,259,0
67e761941e62450149b1c908,37446,Female,24,1,45.0,1,< 1 Year,No,25091.0,152.0,293,0
67e7617d1e62450149b1c01b,35161,Female,64,1,11.0,1,1-2 Year,No,28946.0,155.0,92,0
67e7603b1e62450149b145ed,3883,Male,72,1,3.0,1,1-2 Year,No,17120.0,124.0,291,0
67e761ee1e62450149b1ec11,46415,Female,26,1,8.0,0,< 1 Year,Yes,38867.0,152.0,120,0
67e760d01e62450149b17c8f,17869,Male,44,1,28.0,1,1-2 Year,No,29921.0,122.0,30,0
67e761301e62450149b1a20f,27469,Male,41,1,8.0,0,1-2 Year,Yes,36259.0,156.0,57,1
67e761e61e62450149b1e8f0,45614,Male,37,1,28.0,0,> 2 Years,Yes,67786.0,124.0,78,0
67e762031e62450149b1f476,48564,Female,55,1,46.0,1,1-2 Year,No,29983.0,124.0,166,0
67e761231e62450149b19ce2,26144,Male,42,1,28.0,1,1-2 Year,No,28506.0,26.0,281,0
67e7613c1e62450149b1a6a3,28641,Male,41,1,50.0,1,1-2 Year,No,34486.0,124.0,226,0
67e760321e62450149b1424b,2953,Female,24,1,30.0,1,< 1 Year,No,30771.0,152.0,82,0
67e7612e1e62450149b1a126,27236,Male,45,1,48.0,1,1-2 Year,No,2630.0,124.0,95,0
67e760af1e62450149b16f8e,14540,Male,58,1,37.0,0,1-2 Year,Yes,29117.0,124.0,265,1
67e7616a1e62450149b1b8be,33276,Male,52,1,41.0,0,1-2 Year,No,20284.0,124.0,67,0
67e761061e62450149b1917f,23229,Male,20,1,13.0,0,< 1 Year,No,2630.0,160.0,237,0
67e761411e62450149b1a89d,29147,Male,21,1,45.0,1,< 1 Year,No,44262.0,152.0,201,0
67e761c11e62450149b1da77,41909,Female,23,1,15.0,0,< 1 Year,No,27266.0,152.0,161,0
67e760da1e62450149b1804a,18824,Female,43,1,8.0,0,1-2 Year,No,37136.0,152.0,217,0
67e761a31e62450149b1ced7,38933,Male,26,1,15.0,1,< 1 Year,No,34105.0,152.0,80,0
67e760bc1e62450149b17495,15827,Female,30,1,34.0,0,< 1 Year,No,25342.0,152.0,210,0
67e7620a1e62450149b1f749,49287,Female,30,1,44.0,1,< 1 Year,No,44711.0,152.0,145,0
67e7606f1e62450149b15a18,9046,Male,26,1,14.0,1,< 1 Year,No,24260.0,152.0,51,0
67e760381e62450149b144af,3565,Male,25,1,28.0,0,< 1 Year,Yes,61644.0,122.0,234,0
67e761d01e62450149b1e07d,43451,Male,73,1,8.0,1,1-2 Year,No,42753.0,30.0,211,0
67e760481e62450149b14ac7,5125,Male,61,1,8.0,0,1-2 Year,Yes,46287.0,26.0,217,0
67e761481e62450149b1ab48,29830,Male,29,1,11.0,1,< 1 Year,No,34946.0,152.0,146,0
67e761b11e62450149b1d44a,40328,Male,24,1,8.0,0,< 1 Year,Yes,48424.0,152.0,245,0
67e7615b1e62450149b1b2e3,31777,Male,63,1,47.0,1,1-2 Year,No,2630.0,156.0,274,0
67e7607f1e62450149b16054,10642,Male,52,1,7.0,0,1-2 Year,No,38316.0,124.0,240,0
67e761b41e62450149b1d59c,40666,Male,24,1,28.0,1,< 1 Year,Yes,47089.0,152.0,81,0
67e7620b1e62450149b1f7a8,49382,Male,44,1,28.0,0,1-2 Year,Yes,67390.0,125.0,73,1
67e760e61e62450149b18523,20065,Female,23,1,3.0,1,< 1 Year,No,26067.0,152.0,227,0
67e761041e62450149b190ab,23017,Male,59,1,46.0,1,1-2 Year,No,36865.0,26.0,234,0
67e761c81e62450149b1dd39,42615,Male,27,1,21.0,1,< 1 Year,No,28444.0,152.0,114,0
67e761381e62450149b1a527,28261,Female,24,1,37.0,1,< 1 Year,Yes,27311.0,160.0,215,0
67e7621f1e62450149b1ff70,51374,Male,24,1,8.0,1,< 1 Year,No,31627.0,152.0,240,0
67e760861e62450149b16349,11399,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,55,0
67e760741e62450149b15be6,9508,Female,24,1,47.0,0,< 1 Year,Yes,21834.0,152.0,54,0
67e761951e62450149b1c984,37570,Female,28,1,18.0,1,< 1 Year,No,51522.0,152.0,36,0
67e762001e62450149b1f358,48278,Female,57,1,15.0,1,1-2 Year,No,35844.0,14.0,221,0
67e761561e62450149b1b0dc,31258,Male,24,1,16.0,1,< 1 Year,No,21421.0,152.0,222,0
67e760c01e62450149b17645,16259,Male,23,1,47.0,1,< 1 Year,No,36601.0,152.0,143,0
67e761171e62450149b19867,24997,Female,57,1,18.0,1,1-2 Year,No,2630.0,124.0,21,0
67e760aa1e62450149b16da7,14053,Male,22,1,46.0,1,< 1 Year,No,26255.0,160.0,89,0
67e761af1e62450149b1d396,40148,Male,32,1,15.0,0,1-2 Year,Yes,27785.0,155.0,199,0
67e760571e62450149b150d6,6676,Male,52,1,47.0,0,1-2 Year,Yes,35513.0,124.0,29,0
67e761e41e62450149b1e860,45470,Female,53,1,29.0,0,1-2 Year,Yes,39435.0,4.0,270,0
67e761471e62450149b1aae9,29735,Female,61,1,28.0,0,1-2 Year,Yes,45546.0,124.0,237,0
67e7606d1e62450149b15963,8865,Male,22,1,8.0,1,< 1 Year,No,33722.0,152.0,107,0
67e760e81e62450149b185c6,20228,Female,20,1,8.0,0,< 1 Year,Yes,40148.0,160.0,80,0
67e760791e62450149b15e09,10055,Female,76,1,28.0,1,1-2 Year,Yes,61865.0,122.0,41,0
67e761851e62450149b1c331,35951,Female,58,1,28.0,0,1-2 Year,Yes,42433.0,122.0,49,1
67e761741e62450149b1bc74,34226,Male,49,1,0.0,1,1-2 Year,No,2630.0,26.0,176,0
67e761571e62450149b1b11d,31323,Male,23,1,6.0,1,< 1 Year,No,23031.0,152.0,216,0
67e761e81e62450149b1e9b0,45806,Male,32,1,33.0,0,< 1 Year,Yes,34279.0,152.0,290,1
67e7618c1e62450149b1c5d5,36627,Female,23,1,28.0,0,< 1 Year,Yes,46896.0,122.0,223,1
67e761f61e62450149b1ef73,47281,Male,21,1,15.0,0,< 1 Year,Yes,33241.0,160.0,257,0
67e762201e62450149b1ffb3,51441,Female,45,1,30.0,0,1-2 Year,Yes,21293.0,163.0,189,0
67e7607c1e62450149b15f54,10386,Male,65,1,12.0,0,1-2 Year,Yes,34458.0,26.0,178,0
67e7607b1e62450149b15ed9,10263,Male,26,1,46.0,0,1-2 Year,Yes,29840.0,163.0,129,0
67e760f01e62450149b188ef,21037,Male,51,1,24.0,0,1-2 Year,Yes,31976.0,124.0,180,0
67e761e81e62450149b1e9f1,45871,Male,32,1,28.0,1,< 1 Year,No,41245.0,152.0,180,0
67e7602d1e62450149b14072,2480,Female,36,1,3.0,1,1-2 Year,No,55767.0,26.0,42,0
67e761c71e62450149b1dd1d,42587,Male,46,1,28.0,1,1-2 Year,Yes,70011.0,26.0,253,0
67e761f31e62450149b1ee06,46916,Male,25,1,21.0,1,< 1 Year,No,30532.0,152.0,30,0
67e7603a1e62450149b14542,3712,Female,26,1,50.0,1,1-2 Year,No,36691.0,8.0,107,0
67e761ed1e62450149b1ebf6,46388,Male,57,1,3.0,1,1-2 Year,No,41682.0,29.0,140,0
67e761d81e62450149b1e391,44239,Male,22,1,34.0,1,< 1 Year,No,28954.0,152.0,58,0
67e760f41e62450149b18ab2,21488,Female,43,1,20.0,1,1-2 Year,No,2630.0,26.0,284,0
67e7613d1e62450149b1a6e4,28706,Female,74,1,15.0,1,1-2 Year,No,42211.0,14.0,220,0
67e7610e1e62450149b194cc,24074,Male,26,1,28.0,1,< 1 Year,No,41103.0,152.0,283,0
67e7611c1e62450149b19a2b,25449,Female,42,1,48.0,0,1-2 Year,No,2630.0,124.0,214,0
67e762031e62450149b1f493,48593,Male,27,1,2.0,1,< 1 Year,No,21297.0,152.0,98,0
67e760251e62450149b13d16,1620,Male,42,1,3.0,1,1-2 Year,No,34135.0,26.0,191,0
67e760611e62450149b154d2,7696,Male,40,1,17.0,0,1-2 Year,Yes,27769.0,157.0,190,0
67e761e41e62450149b1e846,45444,Female,21,1,36.0,0,< 1 Year,No,2630.0,160.0,256,0
67e761501e62450149b1ae4b,30601,Female,24,1,8.0,0,< 1 Year,Yes,39814.0,152.0,65,0
67e761581e62450149b1b1cd,31499,Female,23,1,33.0,1,< 1 Year,No,2630.0,152.0,81,0
67e760141e62450149b136c6,4,Male,21,1,11.0,1,< 1 Year,No,28619.0,152.0,203,0
67e760511e62450149b14e4e,6028,Male,27,1,46.0,1,< 1 Year,No,36177.0,152.0,42,0
67e761d51e62450149b1e2a2,44000,Male,43,1,34.0,1,1-2 Year,No,26664.0,152.0,293,0
67e760b31e62450149b17137,14965,Female,47,1,25.0,0,1-2 Year,Yes,2630.0,156.0,284,1
67e760471e62450149b14a87,5061,Male,38,1,49.0,1,1-2 Year,No,40463.0,152.0,41,0
67e760371e62450149b14418,3414,Female,24,1,41.0,1,< 1 Year,No,34829.0,152.0,23,0
67e761401e62450149b1a832,29040,Female,23,1,8.0,1,< 1 Year,No,41297.0,152.0,207,0
67e760ea1e62450149b1869d,20443,Female,31,1,14.0,1,< 1 Year,No,38260.0,152.0,107,0
67e760d51e62450149b17e6b,18345,Male,50,1,47.0,0,1-2 Year,Yes,32430.0,26.0,37,1
67e760921e62450149b167cb,12553,Female,22,1,30.0,1,< 1 Year,No,51061.0,152.0,27,0
67e760661e62450149b15680,8126,Female,26,1,32.0,1,< 1 Year,No,2630.0,152.0,201,0
67e760681e62450149b1573c,8314,Male,36,1,47.0,0,1-2 Year,Yes,24744.0,124.0,278,1
67e760ee1e62450149b18850,20878,Male,53,1,28.0,0,> 2 Years,Yes,30658.0,124.0,86,0
67e760231e62450149b13c74,1458,Male,24,1,37.0,0,< 1 Year,Yes,32736.0,152.0,141,0
67e760391e62450149b14500,3646,Male,29,1,46.0,1,< 1 Year,No,2630.0,160.0,14,0
67e761fc1e62450149b1f1d7,47893,Female,67,1,28.0,1,1-2 Year,No,50153.0,26.0,24,0
67e761a31e62450149b1cef4,38962,Male,38,1,21.0,1,1-2 Year,No,26093.0,152.0,251,0
67e7603a1e62450149b14538,3702,Female,46,1,15.0,1,1-2 Year,No,2630.0,14.0,143,0
67e760321e62450149b14273,2993,Female,23,1,33.0,1,< 1 Year,No,24009.0,152.0,174,0
67e760b61e62450149b17279,15287,Female,25,1,10.0,1,< 1 Year,No,26595.0,152.0,291,0
67e760c61e62450149b178b1,16879,Male,27,1,41.0,1,< 1 Year,No,23478.0,152.0,186,0
67e7605a1e62450149b151bd,6907,Female,69,1,47.0,1,1-2 Year,No,32986.0,16.0,121,0
67e760ee1e62450149b1881f,20829,Male,46,1,2.0,0,1-2 Year,Yes,32930.0,124.0,220,0
67e7607b1e62450149b15ec1,10239,Male,50,1,28.0,0,1-2 Year,Yes,35903.0,26.0,175,1
67e760b31e62450149b17124,14946,Male,24,1,30.0,1,< 1 Year,No,25474.0,152.0,287,0
67e761bc1e62450149b1d87c,41402,Male,46,1,41.0,1,1-2 Year,No,2630.0,156.0,75,0
67e760a91e62450149b16d0f,13901,Female,24,1,23.0,1,< 1 Year,Yes,2630.0,160.0,93,0
67e7601e1e62450149b13aa9,999,Female,43,1,28.0,0,1-2 Year,Yes,55924.0,26.0,216,1
67e7614c1e62450149b1acd7,30229,Female,38,1,28.0,1,1-2 Year,No,25949.0,26.0,119,0
67e760601e62450149b15460,7582,Male,24,1,28.0,0,1-2 Year,Yes,2630.0,157.0,245,0
67e761ec1e62450149b1eb62,46240,Male,42,1,28.0,0,> 2 Years,Yes,49072.0,26.0,150,1
67e761821e62450149b1c217,35669,Male,52,1,28.0,0,1-2 Year,Yes,45589.0,122.0,62,0
67e7618e1e62450149b1c69d,36827,Female,44,1,28.0,0,1-2 Year,Yes,23476.0,26.0,28,0
67e761a71e62450149b1d083,39361,Female,45,1,9.0,0,1-2 Year,Yes,43206.0,26.0,22,0
67e760541e62450149b14fb0,6382,Male,28,1,28.0,1,< 1 Year,No,30339.0,152.0,172,0
67e7614f1e62450149b1adff,30525,Male,67,1,19.0,0,1-2 Year,Yes,38911.0,26.0,73,0
67e761941e62450149b1c8e3,37409,Female,26,1,10.0,1,< 1 Year,No,26464.0,152.0,60,0
67e7608d1e62450149b165a7,12005,Female,25,1,15.0,0,< 1 Year,Yes,30903.0,152.0,203,0
67e7621a1e62450149b1fd53,50833,Male,28,1,50.0,1,< 1 Year,No,32653.0,152.0,62,0
67e761c81e62450149b1dd53,42641,Male,23,1,41.0,1,< 1 Year,Yes,35995.0,152.0,294,0
67e761261e62450149b19dfa,26424,Male,60,1,10.0,0,1-2 Year,Yes,28237.0,163.0,168,1
67e761661e62450149b1b6eb,32809,Female,22,1,28.0,0,< 1 Year,Yes,33202.0,124.0,139,0
67e761c81e62450149b1dd89,42695,Male,48,1,28.0,0,1-2 Year,Yes,28156.0,26.0,90,1
67e761a01e62450149b1cde6,38692,Male,30,1,28.0,0,< 1 Year,Yes,2630.0,124.0,254,0
67e761441e62450149b1a9e6,29476,Male,58,1,24.0,1,1-2 Year,No,2630.0,156.0,182,0
67e760b81e62450149b17323,15457,Male,25,1,35.0,1,< 1 Year,No,2630.0,152.0,99,1
67e761ea1e62450149b1ea9d,46043,Male,23,1,6.0,1,< 1 Year,No,31939.0,152.0,283,0
67e7603e1e62450149b146d0,4110,Male,23,1,10.0,0,< 1 Year,No,15604.0,152.0,167,0
67e761cb1e62450149b1de94,42962,Male,24,1,18.0,1,< 1 Year,No,29051.0,152.0,59,0
67e762031e62450149b1f465,48547,Female,25,1,50.0,1,< 1 Year,No,39574.0,152.0,77,0
67e7610e1e62450149b194d7,24085,Female,57,1,9.0,1,1-2 Year,No,28327.0,124.0,253,0
67e762041e62450149b1f4d1,48655,Male,26,1,50.0,0,1-2 Year,Yes,2630.0,156.0,135,0
67e761671e62450149b1b755,32915,Male,42,1,28.0,0,1-2 Year,No,32945.0,124.0,34,0
67e7620d1e62450149b1f84e,49548,Male,38,1,28.0,0,1-2 Year,Yes,39368.0,154.0,271,1
67e760461e62450149b14a0a,4936,Female,23,1,45.0,1,< 1 Year,No,26489.0,152.0,61,0
67e761611e62450149b1b538,32374,Female,27,1,36.0,1,< 1 Year,Yes,2630.0,152.0,74,0
67e7606f1e62450149b15a2b,9065,Female,30,1,33.0,0,< 1 Year,No,26988.0,152.0,249,0
67e761691e62450149b1b842,33152,Male,29,1,41.0,1,< 1 Year,No,2630.0,160.0,233,0
67e760ba1e62450149b173d8,15638,Male,45,1,28.0,0,1-2 Year,Yes,48629.0,55.0,177,0
67e760d71e62450149b17f12,18512,Female,21,1,2.0,1,< 1 Year,No,32570.0,160.0,263,0
67e761bf1e62450149b1d9c3,41729,Female,23,1,6.0,1,< 1 Year,No,23034.0,152.0,260,0
67e761951e62450149b1c95e,37532,Male,67,1,28.0,1,1-2 Year,Yes,35626.0,26.0,37,0
67e760371e62450149b14425,3427,Male,47,1,8.0,1,1-2 Year,No,41229.0,124.0,68,0
67e761081e62450149b19265,23459,Male,31,1,39.0,1,< 1 Year,No,36410.0,152.0,224,0
67e761f31e62450149b1ee55,46995,Male,21,1,4.0,0,< 1 Year,Yes,2630.0,160.0,108,0
67e761c71e62450149b1dd1f,42589,Female,25,1,39.0,1,< 1 Year,No,35950.0,152.0,80,0
67e7616d1e62450149b1b9b2,33520,Male,59,1,46.0,0,1-2 Year,Yes,32681.0,11.0,199,0
67e762261e62450149b201fd,52027,Male,21,1,25.0,0,< 1 Year,Yes,45358.0,152.0,268,0
67e761a31e62450149b1cf1a,39000,Male,68,1,47.0,1,1-2 Year,No,30090.0,124.0,279,0
67e760881e62450149b163f3,11569,Male,52,1,28.0,0,1-2 Year,Yes,50074.0,31.0,199,1
67e760271e62450149b13de9,1831,Male,31,1,46.0,0,< 1 Year,Yes,37120.0,122.0,270,0
67e760e81e62450149b185f9,20279,Male,58,1,28.0,1,1-2 Year,No,61143.0,26.0,22,0
67e762121e62450149b1fa41,50047,Female,31,1,33.0,1,< 1 Year,No,46315.0,152.0,236,0
67e760eb1e62450149b18727,20581,Female,75,1,41.0,1,1-2 Year,No,20926.0,26.0,52,0
67e7617d1e62450149b1c02d,35179,Female,25,1,17.0,0,< 1 Year,No,32881.0,152.0,181,0
67e7615d1e62450149b1b386,31940,Female,31,1,45.0,1,< 1 Year,No,20818.0,152.0,254,0
67e761441e62450149b1a9b5,29427,Female,20,1,8.0,0,< 1 Year,Yes,36474.0,160.0,239,0
67e760921e62450149b16799,12503,Female,24,1,29.0,0,< 1 Year,Yes,2630.0,152.0,116,1
67e761791e62450149b1be9c,34778,Female,24,1,18.0,1,< 1 Year,No,24506.0,152.0,196,0
67e760761e62450149b15ce5,9763,Female,23,1,46.0,1,< 1 Year,No,26963.0,152.0,11,0
67e760ae1e62450149b16f57,14485,Female,45,1,28.0,1,1-2 Year,No,38059.0,60.0,69,0
